OrderID,ProductID,ProductName,ProductCategory,UnitPrice,Quantity,OrderDate,CustomerID,CustomerRating,ShippingAddress
1181,ELEC-005,Portable Bluetooth Speaker,Electronics,99.99,1,2023-04-17,CUST-111,4.7,Portland, OR
1182,APRL-005,Women's Summer Dress,Apparel,65.50,1,2023-04-20,CUST-112,4.4,Phoenix, AZ
1183,BOOK-005,Deep Learning with PyTorch,Books,75.00,1,2023-04-23,CUST-113,5.0,Atlanta, GA
1184,HK-005,Smart Thermostat,Home & Kitchen,199.00,1,2023-04-26,CUST-114,4.8,Houston, TX
1185,HB-005,Anti-Aging Cream,Health & Beauty,45.00,1,2023-04-29,CUST-115,4.6,San Diego, CA
1186,ELEC-006,Drone with 4K Camera,Electronics,599.00,1,2023-05-02,CUST-116,4.8,Philadelphia, PA
1187,APRL-006,Men's Formal Shirt,Apparel,55.00,1,2023-05-05,CUST-117,4.5,Washington, DC
1188,BOOK-006,SQL for Data Analysis,Books,40.00,1,2023-05-08,CUST-118,4.9,Las Vegas, NV
1189,HK-006,Blender Pro,Home & Kitchen,95.00,1,2023-05-11,CUST-119,4.6,Minneapolis, MN
1190,HB-006,Hair Dryer,Health & Beauty,60.00,1,2023-05-14,CUST-120,4.8,Detroit, MI
1191,ELEC-007,Digital Camera,Electronics,650.00,1,2023-05-17,CUST-121,4.7,Raleigh, NC
1192,APRL-007,Winter Coat,Apparel,150.00,1,2023-05-20,CUST-122,4.5,Charlotte, NC
1193,BOOK-007,The Pragmatic Programmer,Books,55.00,1,2023-05-23,CUST-123,5.0,Nashville, TN
1194,HK-007,Coffee Grinder,Home & Kitchen,30.00,1,2023-05-26,CUST-124,4.4,Orlando, FL
1195,HB-007,Beard Trimmer,Health & Beauty,45.00,1,2023-05-29,CUST-125,4.7,St. Louis, MO
1196,ELEC-008,Tablet Pro,Electronics,899.00,1,2023-06-01,CUST-126,4.8,Tampa, FL
1197,APRL-008,Leather Belt,Apparel,35.00,1,2023-06-04,CUST-127,4.3,Baltimore, MD
1198,BOOK-001,The Data Scientist's Handbook,Books,45.50,2,2023-06-07,CUST-128,4.8,Pittsburgh, PA
1199,HK-001,Espresso Machine,Home & Kitchen,249.95,1,2023-06-10,CUST-129,4.7,Cincinnati, OH
1200,HB-001,Organic Face Serum,Health & Beauty,35.75,1,2023-06-13,CUST-130,4.9,Kansas City, MO
1201,ELEC-001,4K Smart TV,Electronics,799.99,1,2023-06-16,CUST-131,4.6,Indianapolis, IN
1202,APRL-001,Men's Cotton T-Shirt,Apparel,25.00,4,2023-06-19,CUST-132,4.2,Columbus, OH
1203,BOOK-002,Advanced Python Programming,Books,59.99,1,2023-06-22,CUST-133,4.9,San Antonio, TX
1204,HK-002,Robotic Vacuum Cleaner,Home & Kitchen,399.00,1,2023-06-25,CUST-134,4.3,San Jose, CA
1205,HB-002,Vitamin C Supplement,Health & Beauty,19.99,2,2023-06-28,CUST-135,4.5,Jacksonville, FL
1206,ELEC-002,Wireless Noise-Cancelling Headphones,Electronics,349.00,1,2023-07-01,CUST-136,4.7,Fort Worth, TX
1207,APRL-002,Women's Yoga Pants,Apparel,49.99,2,2023-07-04,CUST-137,4.1,El Paso, TX
1208,BOOK-003,The Art of Statistics,Books,38.00,1,2023-07-07,CUST-138,4.8,Memphis, TN
1209,HK-003,Air Fryer XL,Home & Kitchen,129.99,1,2023-07-10,CUST-139,4.7,Oklahoma City, OK
1210,HB-003,Electric Toothbrush,Health & Beauty,79.50,1,2023-07-13,CUST-140,4.9,Louisville, KY
1211,ELEC-003,Gaming Laptop,Electronics,1499.99,1,2023-07-16,CUST-141,4.9,Milwaukee, WI
1212,APRL-003,Women's Running Shoes,Apparel,89.95,1,2023-07-19,CUST-142,4.3,Albuquerque, NM
1213,BOOK-004,Introduction to Machine Learning,Books,65.00,1,2023-07-22,CUST-143,4.9,Tucson, AZ
1214,HK-004,Stand Mixer,Home & Kitchen,299.99,1,2023-07-25,CUST-144,5.0,Fresno, CA
1215,HB-004,Sunscreen SPF 50,Health & Beauty,15.99,3,2023-07-28,CUST-145,4.4,Sacramento, CA
1216,ELEC-004,Smartwatch Series 8,Electronics,429.00,1,2023-07-31,CUST-146,4.6,Mesa, AZ
1217,APRL-004,Men's Denim Jacket,Apparel,110.00,1,2023-08-03,CUST-147,4.5,Long Beach, CA
1218,BOOK-005,Deep Learning with PyTorch,Books,75.00,1,2023-08-06,CUST-148,5.0,Colorado Springs, CO
1219,HK-005,Smart Thermostat,Home & Kitchen,199.00,1,2023-08-09,CUST-149,4.8,Virginia Beach, VA
1220,HB-005,Anti-Aging Cream,Health & Beauty,45.00,1,2023-08-12,CUST-150,4.6,Raleigh, NC
1221,ELEC-005,Portable Bluetooth Speaker,Electronics,99.99,2,2023-08-15,CUST-151,4.7,Omaha, NE
1222,APRL-005,Women's Summer Dress,Apparel,65.50,1,2023-08-18,CUST-152,4.4,Oakland, CA
1223,BOOK-006,SQL for Data Analysis,Books,40.00,1,2023-08-21,CUST-153,4.9,Tulsa, OK
1224,HK-006,Blender Pro,Home & Kitchen,95.00,1,2023-08-24,CUST-154,4.6,Bakersfield, CA
1225,HB-006,Hair Dryer,Health & Beauty,60.00,1,2023-08-27,CUST-155,4.8,Wichita, KS
1226,ELEC-006,Drone with 4K Camera,Electronics,599.00,1,2023-08-30,CUST-156,4.8,Arlington, TX
1227,APRL-006,Men's Formal Shirt,Apparel,55.00,2,2023-09-02,CUST-157,4.5,New Orleans, LA
1228,BOOK-007,The Pragmatic Programmer,Books,55.00,1,2023-09-05,CUST-158,5.0,Cleveland, OH
1229,HK-007,Coffee Grinder,Home & Kitchen,30.00,1,2023-09-08,CUST-159,4.4,Honolulu, HI
1230,HB-007,Beard Trimmer,Health & Beauty,45.00,1,2023-09-11,CUST-160,4.7,Long Beach, CA
1231,ELEC-007,Digital Camera,Electronics,650.00,1,2023-09-14,CUST-161,4.7,Lexington, KY
1232,APRL-007,Winter Coat,Apparel,150.00,1,2023-09-17,CUST-162,4.5,Corpus Christi, TX
1233,BOOK-001,The Data Scientist's Handbook,Books,45.50,1,2023-09-20,CUST-163,4.8,Stockton, CA
1234,HK-001,Espresso Machine,Home & Kitchen,249.95,1,2023-09-23,CUST-164,4.7,Henderson, NV
1235,HB-001,Organic Face Serum,Health & Beauty,35.75,1,2023-09-26,CUST-165,4.9,Plano, TX
1236,ELEC-008,Tablet Pro,Electronics,899.00,1,2023-09-29,CUST-166,4.8,Lincoln, NE
1237,APRL-008,Leather Belt,Apparel,35.00,3,2023-10-02,CUST-167,4.3,St. Paul, MN
1238,BOOK-002,Advanced Python Programming,Books,59.99,1,2023-10-05,CUST-168,4.9,Jersey City, NJ
1239,HK-002,Robotic Vacuum Cleaner,Home & Kitchen,399.00,1,2023-10-08,CUST-169,4.3,Greensboro, NC
1240,HB-002,Vitamin C Supplement,Health & Beauty,19.99,4,2023-10-11,CUST-170,4.5,Chandler, AZ
1241,ELEC-001,4K Smart TV,Electronics,799.99,2,2023-10-14,CUST-171,4.6,Fort Wayne, IN
1242,APRL-001,Men's Cotton T-Shirt,Apparel,25.00,15,2023-10-17,CUST-172,4.2,Irvine, CA
1243,BOOK-003,The Art of Statistics,Books,38.00,2,2023-10-20,CUST-173,4.8,Durham, NC
1244,HK-003,Air Fryer XL,Home & Kitchen,129.99,1,2023-10-23,CUST-174,4.7,St. Petersburg, FL
1245,HB-003,Electric Toothbrush,Health & Beauty,79.50,1,2023-10-26,CUST-175,4.9,Laredo, TX
1246,ELEC-002,Wireless Noise-Cancelling Headphones,Electronics,349.00,2,2023-10-29,CUST-176,4.7,Gilbert, AZ
1247,APRL-002,Women's Yoga Pants,Apparel,49.99,6,2023-11-01,CUST-177,4.1,Norfolk, VA
1248,BOOK-004,Introduction to Machine Learning,Books,65.00,1,2023-11-04,CUST-178,4.9,Madison, WI
1249,HK-004,Stand Mixer,Home & Kitchen,299.99,1,2023-11-07,CUST-179,5.0,Reno, NV
1250,HB-004,Sunscreen SPF 50,Health & Beauty,15.99,5,2023-11-10,CUST-180,4.4,Buffalo, NY
1251,ELEC-003,Gaming Laptop,Electronics,1499.99,1,2023-11-13,CUST-181,4.9,Toledo, OH
1252,APRL-003,Women's Running Shoes,Apparel,89.95,2,2023-11-16,CUST-182,4.3,Chula Vista, CA
1253,BOOK-005,Deep Learning with PyTorch,Books,75.00,1,2023-11-19,CUST-183,5.0,Fort Wayne, IN
1254,HK-005,Smart Thermostat,Home & Kitchen,199.00,1,2023-11-22,CUST-184,4.8,St. Petersburg, FL
1255,HB-005,Anti-Aging Cream,Health & Beauty,45.00,2,2023-11-24,CUST-185,4.6,Laredo, TX
1256,ELEC-004,Smartwatch Series 8,Electronics,429.00,4,2023-11-25,CUST-186,4.6,Gilbert, AZ
1257,APRL-004,Men's Denim Jacket,Apparel,110.00,1,2023-11-26,CUST-187,4.5,Norfolk, VA
1258,BOOK-006,SQL for Data Analysis,Books,40.00,3,2023-11-27,CUST-188,4.9,Madison, WI
1259,HK-006,Blender Pro,Home & Kitchen,95.00,2,2023-11-28,CUST-189,4.6,Reno, NV
1260,HB-006,Hair Dryer,Health & Beauty,60.00,1,2023-11-29,CUST-190,4.8,Buffalo, NY
1261,ELEC-005,Portable Bluetooth Speaker,Electronics,99.99,5,2023-11-30,CUST-191,4.7,Toledo, OH
1262,APRL-005,Women's Summer Dress,Apparel,65.50,3,2023-12-01,CUST-192,4.4,Chula Vista, CA
1263,BOOK-007,The Pragmatic Programmer,Books,55.00,1,2023-12-02,CUST-193,5.0,Fort Wayne, IN
1264,HK-007,Coffee Grinder,Home & Kitchen,30.00,2,2023-12-03,CUST-194,4.4,St. Petersburg, FL
1265,HB-007,Beard Trimmer,Health & Beauty,45.00,1,2023-12-04,CUST-195,4.7,Laredo, TX
1266,ELEC-006,Drone with 4K Camera,Electronics,599.00,2,2023-12-05,CUST-196,4.8,Gilbert, AZ
1267,APRL-006,Men's Formal Shirt,Apparel,55.00,3,2023-12-06,CUST-197,4.5,Norfolk, VA
1268,BOOK-001,The Data Scientist's Handbook,Books,45.50,4,2023-12-07,CUST-198,4.8,Madison, WI
1269,HK-001,Espresso Machine,Home & Kitchen,249.95,1,2023-12-08,CUST-199,4.7,Reno, NV
1270,HB-001,Organic Face Serum,Health & Beauty,35.75,2,2023-12-09,CUST-200,4.9,Buffalo, NY
1271,ELEC-007,Digital Camera,Electronics,650.00,1,2023-12-10,CUST-201,4.7,Toledo, OH
1272,APRL-007,Winter Coat,Apparel,150.00,2,2023-12-11,CUST-202,4.5,Chula Vista, CA
1273,BOOK-002,Advanced Python Programming,Books,59.99,2,2023-12-12,CUST-101,4.9,Dallas, TX
1274,HK-002,Robotic Vacuum Cleaner,Home & Kitchen,399.00,1,2023-12-13,CUST-102,4.3,New York, NY
1275,HB-002,Vitamin C Supplement,Health & Beauty,19.99,8,2023-12-14,CUST-103,4.5,Los Angeles, CA
1276,ELEC-008,Tablet Pro,Electronics,899.00,2,2023-12-15,CUST-104,4.8,Chicago, IL
1277,APRL-008,Leather Belt,Apparel,35.00,4,2023-12-16,CUST-105,4.3,Miami, FL
1278,BOOK-003,The Art of Statistics,Books,38.00,3,2023-12-17,CUST-106,4.8,Seattle, WA
1279,HK-003,Air Fryer XL,Home & Kitchen,129.99,2,2023-12-18,CUST-107,4.7,Boston, MA
1280,HB-003,Electric Toothbrush,Health & Beauty,79.50,1,2023-12-19,CUST-108,4.9,San Francisco, CA
1281,ELEC-001,4K Smart TV,Electronics,799.99,1,2023-12-20,CUST-109,4.6,Austin, TX
1282,APRL-001,Men's Cotton T-Shirt,Apparel,25.00,20,2023-12-21,CUST-110,4.2,Denver, CO
1283,BOOK-004,Introduction to Machine Learning,Books,65.00,1,2023-12-22,CUST-111,4.9,Portland, OR
1284,HK-004,Stand Mixer,Home & Kitchen,299.99,1,2023-12-23,CUST-112,5.0,Phoenix, AZ
1285,HB-004,Sunscreen SPF 50,Health & Beauty,15.99,6,2023-12-24,CUST-113,4.4,Atlanta, GA
1286,ELEC-002,Wireless Noise-Cancelling Headphones,Electronics,349.00,1,2023-12-26,CUST-114,4.7,Houston, TX
1287,APRL-002,Women's Yoga Pants,Apparel,49.99,8,2023-12-28,CUST-115,4.1,San Diego, CA
1288,BOOK-005,Deep Learning with PyTorch,Books,75.00,1,2023-12-30,CUST-116,5.0,Philadelphia, PA
1289,HK-005,Smart Thermostat,Home & Kitchen,199.00,1,2023-01-03,CUST-117,4.8,Washington, DC
1290,HB-005,Anti-Aging Cream,Health & Beauty,45.00,2,2023-01-06,CUST-118,4.6,Las Vegas, NV
1291,ELEC-003,Gaming Laptop,Electronics,1499.99,1,2023-01-09,CUST-119,4.9,Minneapolis, MN
1292,APRL-003,Women's Running Shoes,Apparel,89.95,1,2023-01-12,CUST-120,4.3,Detroit, MI
1293,BOOK-006,SQL for Data Analysis,Books,40.00,2,2023-01-15,CUST-121,4.9,Raleigh, NC
1294,HK-006,Blender Pro,Home & Kitchen,95.00,1,2023-01-18,CUST-122,4.6,Charlotte, NC
1295,HB-006,Hair Dryer,Health & Beauty,60.00,1,2023-01-21,CUST-123,4.8,Nashville, TN
1296,ELEC-004,Smartwatch Series 8,Electronics,429.00,1,2023-01-24,CUST-124,4.6,Orlando, FL
1297,APRL-004,Men's Denim Jacket,Apparel,110.00,1,2023-01-27,CUST-125,4.5,St. Louis, MO
1298,BOOK-007,The Pragmatic Programmer,Books,55.00,1,2023-01-30,CUST-126,5.0,Tampa, FL
1299,HK-007,Coffee Grinder,Home & Kitchen,30.00,1,2023-02-02,CUST-127,4.4,Baltimore, MD
1300,HB-007,Beard Trimmer,Health & Beauty,45.00,1,2023-02-05,CUST-128,4.7,Pittsburgh, PA
1301,ELEC-005,Portable Bluetooth Speaker,Electronics,99.99,1,2023-02-08,CUST-129,4.7,Cincinnati, OH
1302,APRL-005,Women's Summer Dress,Apparel,65.50,1,2023-02-11,CUST-130,4.4,Kansas City, MO
1303,BOOK-001,The Data Scientist's Handbook,Books,45.50,1,2023-02-14,CUST-131,4.8,Indianapolis, IN
1304,HK-001,Espresso Machine,Home & Kitchen,249.95,1,2023-02-17,CUST-132,4.7,Columbus, OH
1305,HB-001,Organic Face Serum,Health & Beauty,35.75,1,2023-02-20,CUST-133,4.9,San Antonio, TX
1306,ELEC-006,Drone with 4K Camera,Electronics,599.00,1,2023-02-23,CUST-134,4.8,San Jose, CA
1307,APRL-006,Men's Formal Shirt,Apparel,55.00,1,2023-02-26,CUST-135,4.5,Jacksonville, FL
1308,BOOK-002,Advanced Python Programming,Books,59.99,1,2023-03-01,CUST-136,4.9,Fort Worth, TX
1309,HK-002,Robotic Vacuum Cleaner,Home & Kitchen,399.00,1,2023-03-04,CUST-137,4.3,El Paso, TX
1310,HB-002,Vitamin C Supplement,Health & Beauty,19.99,3,2023-03-07,CUST-138,4.5,Memphis, TN
1311,ELEC-007,Digital Camera,Electronics,650.00,1,2023-03-10,CUST-139,4.7,Oklahoma City, OK
1312,APRL-007,Winter Coat,Apparel,150.00,1,2023-03-13,CUST-140,4.5,Louisville, KY
1313,BOOK-003,The Art of Statistics,Books,38.00,1,2023-03-16,CUST-141,4.8,Milwaukee, WI
1314,HK-003,Air Fryer XL,Home & Kitchen,129.99,1,2023-03-19,CUST-142,4.7,Albuquerque, NM
1315,HB-003,Electric Toothbrush,Health & Beauty,79.50,1,2023-03-22,CUST-143,4.9,Tucson, AZ
1316,ELEC-008,Tablet Pro,Electronics,899.00,1,2023-03-25,CUST-144,4.8,Fresno, CA
1317,APRL-008,Leather Belt,Apparel,35.00,2,2023-03-28,CUST-145,4.3,Sacramento, CA
1318,BOOK-004,Introduction to Machine Learning,Books,65.00,1,2023-03-31,CUST-146,4.9,Mesa, AZ
1319,HK-004,Stand Mixer,Home & Kitchen,299.99,1,2023-04-03,CUST-147,5.0,Long Beach, CA
1320,HB-004,Sunscreen SPF 50,Health & Beauty,15.99,2,2023-04-06,CUST-148,4.4,Colorado Springs, CO
1321,ELEC-001,4K Smart TV,Electronics,799.99,1,2023-04-09,CUST-149,4.6,Virginia Beach, VA
1322,APRL-001,Men's Cotton T-Shirt,Apparel,25.00,6,2023-04-12,CUST-150,4.2,Raleigh, NC
1323,BOOK-005,Deep Learning with PyTorch,Books,75.00,1,2023-04-15,CUST-151,5.0,Omaha, NE
1324,HK-005,Smart Thermostat,Home & Kitchen,199.00,1,2023-04-18,CUST-152,4.8,Oakland, CA
1325,HB-005,Anti-Aging Cream,Health & Beauty,45.00,1,2023-04-21,CUST-153,4.6,Tulsa, OK
1326,ELEC-002,Wireless Noise-Cancelling Headphones,Electronics,349.00,1,2023-04-24,CUST-154,4.7,Bakersfield, CA
1327,APRL-002,Women's Yoga Pants,Apparel,49.99,3,2023-04-27,CUST-155,4.1,Wichita, KS
1328,BOOK-006,SQL for Data Analysis,Books,40.00,1,2023-04-30,CUST-156,4.9,Arlington, TX
1329,HK-006,Blender Pro,Home & Kitchen,95.00,1,2023-05-03,CUST-157,4.6,New Orleans, LA
1330,HB-006,Hair Dryer,Health & Beauty,60.00,1,2023-05-06,CUST-158,4.8,Cleveland, OH
1331,ELEC-003,Gaming Laptop,Electronics,1499.99,1,2023-05-09,CUST-159,4.9,Honolulu, HI
1332,APRL-003,Women's Running Shoes,Apparel,89.95,1,2023-05-12,CUST-160,4.3,Long Beach, CA
1333,BOOK-007,The Pragmatic Programmer,Books,55.00,1,2023-05-15,CUST-161,5.0,Lexington, KY
1334,HK-007,Coffee Grinder,Home & Kitchen,30.00,1,2023-05-18,CUST-162,4.4,Corpus Christi, TX
1335,HB-007,Beard Trimmer,Health & Beauty,45.00,1,2023-05-21,CUST-163,4.7,Stockton, CA
1336,ELEC-004,Smartwatch Series 8,Electronics,429.00,1,2023-05-24,CUST-164,4.6,Henderson, NV
1337,APRL-004,Men's Denim Jacket,Apparel,110.00,1,2023-05-27,CUST-165,4.5,Plano, TX
1338,BOOK-001,The Data Scientist's Handbook,Books,45.50,2,2023-05-30,CUST-166,4.8,Lincoln, NE
1339,HK-001,Espresso Machine,Home & Kitchen,249.95,1,2023-06-02,CUST-167,4.7,St. Paul, MN
1340,HB-001,Organic Face Serum,Health & Beauty,35.75,1,2023-06-05,CUST-168,4.9,Jersey City, NJ
1341,ELEC-005,Portable Bluetooth Speaker,Electronics,99.99,1,2023-06-08,CUST-169,4.7,Greensboro, NC
1342,APRL-005,Women's Summer Dress,Apparel,65.50,1,2023-06-11,CUST-170,4.4,Chandler, AZ
1343,BOOK-002,Advanced Python Programming,Books,59.99,1,2023-06-14,CUST-171,4.9,Fort Wayne, IN
1344,HK-002,Robotic Vacuum Cleaner,Home & Kitchen,399.00,1,2023-06-17,CUST-172,4.3,Irvine, CA
1345,HB-002,Vitamin C Supplement,Health & Beauty,19.99,4,2023-06-20,CUST-173,4.5,Durham, NC
1346,ELEC-006,Drone with 4K Camera,Electronics,599.00,1,2023-06-23,CUST-174,4.8,St. Petersburg, FL
1347,APRL-006,Men's Formal Shirt,Apparel,55.00,2,2023-06-26,CUST-175,4.5,Laredo, TX
1348,BOOK-003,The Art of Statistics,Books,38.00,1,2023-06-29,CUST-176,4.8,Gilbert, AZ
1349,HK-003,Air Fryer XL,Home & Kitchen,129.99,1,2023-07-02,CUST-177,4.7,Norfolk, VA
1350,HB-003,Electric Toothbrush,Health & Beauty,79.50,1,2023-07-05,CUST-178,4.9,Madison, WI
1351,ELEC-007,Digital Camera,Electronics,650.00,1,2023-07-08,CUST-179,4.7,Reno, NV
1352,APRL-007,Winter Coat,Apparel,150.00,1,2023-07-11,CUST-180,4.5,Buffalo, NY
1353,BOOK-004,Introduction to Machine Learning,Books,65.00,1,2023-07-14,CUST-181,4.9,Toledo, OH
1354,HK-004,Stand Mixer,Home & Kitchen,299.99,1,2023-07-17,CUST-182,5.0,Chula Vista, CA
1355,HB-004,Sunscreen SPF 50,Health & Beauty,15.99,3,2023-07-20,CUST-183,4.4,Fort Wayne, IN
1356,ELEC-008,Tablet Pro,Electronics,899.00,1,2023-07-23,CUST-184,4.8,St. Petersburg, FL
1357,APRL-008,Leather Belt,Apparel,35.00,1,2023-07-26,CUST-185,4.3,Laredo, TX
1358,BOOK-005,Deep Learning with PyTorch,Books,75.00,1,2023-07-29,CUST-186,5.0,Gilbert, AZ
1359,HK-005,Smart Thermostat,Home & Kitchen,199.00,1,2023-08-01,CUST-187,4.8,Norfolk, VA
1360,HB-005,Anti-Aging Cream,Health & Beauty,45.00,1,2023-08-04,CUST-188,4.6,Madison, WI
1361,ELEC-001,4K Smart TV,Electronics,799.99,1,2023-08-07,CUST-189,4.6,Reno, NV
1362,APRL-001,Men's Cotton T-Shirt,Apparel,25.00,8,2023-08-10,CUST-190,4.2,Buffalo, NY
1363,BOOK-006,SQL for Data Analysis,Books,40.00,2,2023-08-13,CUST-191,4.9,Toledo, OH
1364,HK-006,Blender Pro,Home & Kitchen,95.00,1,2023-08-16,CUST-192,4.6,Chula Vista, CA
1365,HB-006,Hair Dryer,Health & Beauty,60.00,1,2023-08-19,CUST-193,4.8,Fort Wayne, IN
1366,ELEC-002,Wireless Noise-Cancelling Headphones,Electronics,349.00,1,2023-08-22,CUST-194,4.7,St. Petersburg, FL
1367,APRL-002,Women's Yoga Pants,Apparel,49.99,4,2023-08-25,CUST-195,4.1,Laredo, TX
1368,BOOK-007,The Pragmatic Programmer,Books,55.00,1,2023-08-28,CUST-196,5.0,Gilbert, AZ
