OrderID,ProductID,ProductName,ProductCategory,UnitPrice,Quantity,OrderDate,CustomerID,CustomerRating,ShippingAddress
1369,HK-007,Coffee Grinder,Home & Kitchen,30.00,1,2023-08-31,CUST-197,4.4,Norfolk, VA
1370,HB-007,Beard Trimmer,Health & Beauty,45.00,1,2023-09-03,CUST-198,4.7,Madison, WI
1371,ELEC-003,Gaming Laptop,Electronics,1499.99,1,2023-09-06,CUST-199,4.9,Reno, NV
1372,APRL-003,Women's Running Shoes,Apparel,89.95,1,2023-09-09,CUST-200,4.3,Buffalo, NY
1373,BOOK-001,The Data Scientist's Handbook,Books,45.50,1,2023-09-12,CUST-201,4.8,Toledo, OH
1374,HK-001,Espresso Machine,Home & Kitchen,249.95,1,2023-09-15,CUST-202,4.7,Chula Vista, CA
1375,HB-001,Organic Face Serum,Health & Beauty,35.75,2,2023-09-18,CUST-101,4.9,Dallas, TX
1376,ELEC-004,Smartwatch Series 8,Electronics,429.00,1,2023-09-21,CUST-102,4.6,New York, NY
1377,APRL-004,Men's Denim Jacket,Apparel,110.00,1,2023-09-24,CUST-103,4.5,Los Angeles, CA
1378,BOOK-002,Advanced Python Programming,Books,59.99,1,2023-09-27,CUST-104,4.9,Chicago, IL
1379,HK-002,Robotic Vacuum Cleaner,Home & Kitchen,399.00,1,2023-09-30,CUST-105,4.3,Miami, FL
1380,HB-002,Vitamin C Supplement,Health & Beauty,19.99,5,2023-10-03,CUST-106,4.5,Seattle, WA
1381,ELEC-005,Portable Bluetooth Speaker,Electronics,99.99,3,2023-10-06,CUST-107,4.7,Boston, MA
1382,APRL-005,Women's Summer Dress,Apparel,65.50,2,2023-10-09,CUST-108,4.4,San Francisco, CA
1383,BOOK-003,The Art of Statistics,Books,38.00,3,2023-10-12,CUST-109,4.8,Austin, TX
1384,HK-003,Air Fryer XL,Home & Kitchen,129.99,2,2023-10-15,CUST-110,4.7,Denver, CO
1385,HB-003,Electric Toothbrush,Health & Beauty,79.50,1,2023-10-18,CUST-111,4.9,Portland, OR
1386,ELEC-006,Drone with 4K Camera,Electronics,599.00,1,2023-10-21,CUST-112,4.8,Phoenix, AZ
1387,APRL-006,Men's Formal Shirt,Apparel,55.00,4,2023-10-24,CUST-113,4.5,Atlanta, GA
1388,BOOK-004,Introduction to Machine Learning,Books,65.00,1,2023-10-27,CUST-114,4.9,Houston, TX
1389,HK-004,Stand Mixer,Home & Kitchen,299.99,1,2023-10-30,CUST-115,5.0,San Diego, CA
1390,HB-004,Sunscreen SPF 50,Health & Beauty,15.99,8,2023-11-02,CUST-116,4.4,Philadelphia, PA
1391,ELEC-007,Digital Camera,Electronics,650.00,2,2023-11-05,CUST-117,4.7,Washington, DC
1392,APRL-007,Winter Coat,Apparel,150.00,1,2023-11-08,CUST-118,4.5,Las Vegas, NV
1393,BOOK-005,Deep Learning with PyTorch,Books,75.00,2,2023-11-11,CUST-119,5.0,Minneapolis, MN
1394,HK-005,Smart Thermostat,Home & Kitchen,199.00,1,2023-11-14,CUST-120,4.8,Detroit, MI
1395,HB-005,Anti-Aging Cream,Health & Beauty,45.00,3,2023-11-17,CUST-121,4.6,Raleigh, NC
1396,ELEC-008,Tablet Pro,Electronics,899.00,3,2023-11-20,CUST-122,4.8,Charlotte, NC
1397,APRL-008,Leather Belt,Apparel,35.00,5,2023-11-23,CUST-123,4.3,Nashville, TN
1398,BOOK-006,SQL for Data Analysis,Books,40.00,4,2023-11-25,CUST-124,4.9,Orlando, FL
1399,HK-006,Blender Pro,Home & Kitchen,95.00,2,2023-11-26,CUST-125,4.6,St. Louis, MO
1400,HB-006,Hair Dryer,Health & Beauty,60.00,1,2023-11-27,CUST-126,4.8,Tampa, FL
1401,ELEC-001,4K Smart TV,Electronics,799.99,2,2023-11-28,CUST-127,4.6,Baltimore, MD
1402,APRL-001,Men's Cotton T-Shirt,Apparel,25.00,25,2023-11-29,CUST-128,4.2,Pittsburgh, PA
1403,BOOK-007,The Pragmatic Programmer,Books,55.00,1,2023-11-30,CUST-129,5.0,Cincinnati, OH
1404,HK-007,Coffee Grinder,Home & Kitchen,30.00,3,2023-12-01,CUST-130,4.4,Kansas City, MO
1405,HB-007,Beard Trimmer,Health & Beauty,45.00,2,2023-12-02,CUST-131,4.7,Indianapolis, IN
1406,ELEC-002,Wireless Noise-Cancelling Headphones,Electronics,349.00,3,2023-12-03,CUST-132,4.7,Columbus, OH
1407,APRL-002,Women's Yoga Pants,Apparel,49.99,10,2023-12-04,CUST-133,4.1,San Antonio, TX
1408,BOOK-001,The Data Scientist's Handbook,Books,45.50,5,2023-12-05,CUST-134,4.8,San Jose, CA
1409,HK-001,Espresso Machine,Home & Kitchen,249.95,1,2023-12-06,CUST-135,4.7,Jacksonville, FL
1410,HB-001,Organic Face Serum,Health & Beauty,35.75,4,2023-12-07,CUST-136,4.9,Fort Worth, TX
1411,ELEC-003,Gaming Laptop,Electronics,1499.99,1,2023-12-08,CUST-137,4.9,El Paso, TX
1412,APRL-003,Women's Running Shoes,Apparel,89.95,3,2023-12-09,CUST-138,4.3,Memphis, TN
1413,BOOK-002,Advanced Python Programming,Books,59.99,2,2023-12-10,CUST-139,4.9,Oklahoma City, OK
1414,HK-002,Robotic Vacuum Cleaner,Home & Kitchen,399.00,1,2023-12-11,CUST-140,4.3,Louisville, KY
1415,HB-002,Vitamin C Supplement,Health & Beauty,19.99,10,2023-12-12,CUST-141,4.5,Milwaukee, WI
1416,ELEC-004,Smartwatch Series 8,Electronics,429.00,5,2023-12-13,CUST-142,4.6,Albuquerque, NM
1417,APRL-004,Men's Denim Jacket,Apparel,110.00,2,2023-12-14,CUST-143,4.5,Tucson, AZ
1418,BOOK-003,The Art of Statistics,Books,38.00,4,2023-12-15,CUST-144,4.8,Fresno, CA
1419,HK-003,Air Fryer XL,Home & Kitchen,129.99,3,2023-12-16,CUST-145,4.7,Sacramento, CA
1420,HB-003,Electric Toothbrush,Health & Beauty,79.50,2,2023-12-17,CUST-146,4.9,Mesa, AZ
1421,ELEC-005,Portable Bluetooth Speaker,Electronics,99.99,6,2023-12-18,CUST-147,4.7,Long Beach, CA
1422,APRL-005,Women's Summer Dress,Apparel,65.50,4,2023-12-19,CUST-148,4.4,Colorado Springs, CO
1423,BOOK-004,Introduction to Machine Learning,Books,65.00,2,2023-12-20,CUST-149,4.9,Virginia Beach, VA
1424,HK-004,Stand Mixer,Home & Kitchen,299.99,1,2023-12-21,CUST-150,5.0,Raleigh, NC
1425,HB-004,Sunscreen SPF 50,Health & Beauty,15.99,10,2023-12-22,CUST-151,4.4,Omaha, NE
1426,ELEC-006,Drone with 4K Camera,Electronics,599.00,2,2023-12-23,CUST-152,4.8,Oakland, CA
1427,APRL-006,Men's Formal Shirt,Apparel,55.00,5,2023-12-24,CUST-153,4.5,Tulsa, OK
1428,BOOK-005,Deep Learning with PyTorch,Books,75.00,3,2023-12-26,CUST-154,5.0,Bakersfield, CA
1429,HK-005,Smart Thermostat,Home & Kitchen,199.00,1,2023-12-28,CUST-155,4.8,Wichita, KS
1430,HB-005,Anti-Aging Cream,Health & Beauty,45.00,4,2023-12-30,CUST-156,4.6,Arlington, TX
1431,ELEC-007,Digital Camera,Electronics,650.00,1,2023-01-02,CUST-157,4.7,New Orleans, LA
1432,APRL-007,Winter Coat,Apparel,150.00,1,2023-01-05,CUST-158,4.5,Cleveland, OH
1433,BOOK-006,SQL for Data Analysis,Books,40.00,2,2023-01-08,CUST-159,4.9,Honolulu, HI
1434,HK-006,Blender Pro,Home & Kitchen,95.00,1,2023-01-11,CUST-160,4.6,Long Beach, CA
1435,HB-006,Hair Dryer,Health & Beauty,60.00,1,2023-01-14,CUST-161,4.8,Lexington, KY
1436,ELEC-008,Tablet Pro,Electronics,899.00,1,2023-01-17,CUST-162,4.8,Corpus Christi, TX
1437,APRL-008,Leather Belt,Apparel,35.00,3,2023-01-20,CUST-163,4.3,Stockton, CA
1438,BOOK-007,The Pragmatic Programmer,Books,55.00,1,2023-01-23,CUST-164,5.0,Henderson, NV
1439,HK-007,Coffee Grinder,Home & Kitchen,30.00,1,2023-01-26,CUST-165,4.4,Plano, TX
1440,HB-007,Beard Trimmer,Health & Beauty,45.00,1,2023-01-29,CUST-166,4.7,Lincoln, NE
1441,ELEC-001,4K Smart TV,Electronics,799.99,1,2023-02-01,CUST-167,4.6,St. Paul, MN
1442,APRL-001,Men's Cotton T-Shirt,Apparel,25.00,10,2023-02-04,CUST-168,4.2,Jersey City, NJ
1443,BOOK-001,The Data Scientist's Handbook,Books,45.50,2,2023-02-07,CUST-169,4.8,Greensboro, NC
1444,HK-001,Espresso Machine,Home & Kitchen,249.95,1,2023-02-10,CUST-170,4.7,Chandler, AZ
1445,HB-001,Organic Face Serum,Health & Beauty,35.75,1,2023-02-13,CUST-171,4.9,Fort Wayne, IN
1446,ELEC-002,Wireless Noise-Cancelling Headphones,Electronics,349.00,1,2023-02-16,CUST-172,4.7,Irvine, CA
1447,APRL-002,Women's Yoga Pants,Apparel,49.99,5,2023-02-19,CUST-173,4.1,Durham, NC
1448,BOOK-002,Advanced Python Programming,Books,59.99,1,2023-02-22,CUST-174,4.9,St. Petersburg, FL
1449,HK-002,Robotic Vacuum Cleaner,Home & Kitchen,399.00,1,2023-02-25,CUST-175,4.3,Laredo, TX
1450,HB-002,Vitamin C Supplement,Health & Beauty,19.99,6,2023-02-28,CUST-176,4.5,Gilbert, AZ
1451,ELEC-003,Gaming Laptop,Electronics,1499.99,1,2023-03-03,CUST-177,4.9,Norfolk, VA
1452,APRL-003,Women's Running Shoes,Apparel,89.95,1,2023-03-06,CUST-178,4.3,Madison, WI
1453,BOOK-003,The Art of Statistics,Books,38.00,2,2023-03-09,CUST-179,4.8,Reno, NV
1454,HK-003,Air Fryer XL,Home & Kitchen,129.99,1,2023-03-12,CUST-180,4.7,Buffalo, NY
1455,HB-003,Electric Toothbrush,Health & Beauty,79.50,1,2023-03-15,CUST-181,4.9,Toledo, OH
1456,ELEC-004,Smartwatch Series 8,Electronics,429.00,1,2023-03-18,CUST-182,4.6,Chula Vista, CA
1457,APRL-004,Men's Denim Jacket,Apparel,110.00,1,2023-03-21,CUST-183,4.5,Fort Wayne, IN
1458,BOOK-004,Introduction to Machine Learning,Books,65.00,1,2023-03-24,CUST-184,4.9,St. Petersburg, FL
1459,HK-004,Stand Mixer,Home & Kitchen,299.99,1,2023-03-27,CUST-185,5.0,Laredo, TX
1460,HB-004,Sunscreen SPF 50,Health & Beauty,15.99,4,2023-03-30,CUST-186,4.4,Gilbert, AZ
1461,ELEC-005,Portable Bluetooth Speaker,Electronics,99.99,2,2023-04-02,CUST-187,4.7,Norfolk, VA
1462,APRL-005,Women's Summer Dress,Apparel,65.50,1,2023-04-05,CUST-188,4.4,Madison, WI
1463,BOOK-005,Deep Learning with PyTorch,Books,75.00,1,2023-04-08,CUST-189,5.0,Reno, NV
1464,HK-005,Smart Thermostat,Home & Kitchen,199.00,1,2023-04-11,CUST-190,4.8,Buffalo, NY
1465,HB-005,Anti-Aging Cream,Health & Beauty,45.00,1,2023-04-14,CUST-191,4.6,Toledo, OH
1466,ELEC-006,Drone with 4K Camera,Electronics,599.00,1,2023-04-17,CUST-192,4.8,Chula Vista, CA
1467,APRL-006,Men's Formal Shirt,Apparel,55.00,1,2023-04-20,CUST-193,4.5,Fort Wayne, IN
1468,BOOK-006,SQL for Data Analysis,Books,40.00,1,2023-04-23,CUST-194,4.9,St. Petersburg, FL
1469,HK-006,Blender Pro,Home & Kitchen,95.00,1,2023-04-26,CUST-195,4.6,Laredo, TX
1470,HB-006,Hair Dryer,Health & Beauty,60.00,1,2023-04-29,CUST-196,4.8,Gilbert, AZ
1471,ELEC-007,Digital Camera,Electronics,650.00,1,2023-05-02,CUST-197,4.7,Norfolk, VA
1472,APRL-007,Winter Coat,Apparel,150.00,1,2023-05-05,CUST-198,4.5,Madison, WI
1473,BOOK-007,The Pragmatic Programmer,Books,55.00,1,2023-05-08,CUST-199,5.0,Reno, NV
1474,HK-007,Coffee Grinder,Home & Kitchen,30.00,1,2023-05-11,CUST-200,4.4,Buffalo, NY
1475,HB-007,Beard Trimmer,Health & Beauty,45.00,1,2023-05-14,CUST-201,4.7,Toledo, OH
1476,ELEC-008,Tablet Pro,Electronics,899.00,1,2023-05-17,CUST-202,4.8,Chula Vista, CA
1477,APRL-008,Leather Belt,Apparel,35.00,2,2023-05-20,CUST-101,4.3,Dallas, TX
1478,BOOK-001,The Data Scientist's Handbook,Books,45.50,1,2023-05-23,CUST-102,4.8,New York, NY
1479,HK-001,Espresso Machine,Home & Kitchen,249.95,1,2023-05-26,CUST-103,4.7,Los Angeles, CA
1480,HB-001,Organic Face Serum,Health & Beauty,35.75,1,2023-05-29,CUST-104,4.9,Chicago, IL
1481,ELEC-001,4K Smart TV,Electronics,799.99,1,2023-06-01,CUST-105,4.6,Miami, FL
1482,APRL-001,Men's Cotton T-Shirt,Apparel,25.00,5,2023-06-04,CUST-106,4.2,Seattle, WA
1483,BOOK-002,Advanced Python Programming,Books,59.99,1,2023-06-07,CUST-107,4.9,Boston, MA
1484,HK-002,Robotic Vacuum Cleaner,Home & Kitchen,399.00,1,2023-06-10,CUST-108,4.3,San Francisco, CA
1485,HB-002,Vitamin C Supplement,Health & Beauty,19.99,3,2023-06-13,CUST-109,4.5,Austin, TX
1486,ELEC-002,Wireless Noise-Cancelling Headphones,Electronics,349.00,1,2023-06-16,CUST-110,4.7,Denver, CO
1487,APRL-002,Women's Yoga Pants,Apparel,49.99,2,2023-06-19,CUST-111,4.1,Portland, OR
1488,BOOK-003,The Art of Statistics,Books,38.00,1,2023-06-22,CUST-112,4.8,Phoenix, AZ
1489,HK-003,Air Fryer XL,Home & Kitchen,129.99,1,2023-06-25,CUST-113,4.7,Atlanta, GA
1490,HB-003,Electric Toothbrush,Health & Beauty,79.50,1,2023-06-28,CUST-114,4.9,Houston, TX
1491,ELEC-003,Gaming Laptop,Electronics,1499.99,1,2023-07-01,CUST-115,4.9,San Diego, CA
1492,APRL-003,Women's Running Shoes,Apparel,89.95,1,2023-07-04,CUST-116,4.3,Philadelphia, PA
1493,BOOK-004,Introduction to Machine Learning,Books,65.00,1,2023-07-07,CUST-117,4.9,Washington, DC
1494,HK-004,Stand Mixer,Home & Kitchen,299.99,1,2023-07-10,CUST-118,5.0,Las Vegas, NV
1495,HB-004,Sunscreen SPF 50,Health & Beauty,15.99,2,2023-07-13,CUST-119,4.4,Minneapolis, MN
1496,ELEC-004,Smartwatch Series 8,Electronics,429.00,1,2023-07-16,CUST-120,4.6,Detroit, MI
1497,APRL-004,Men's Denim Jacket,Apparel,110.00,1,2023-07-19,CUST-121,4.5,Raleigh, NC
1498,BOOK-005,Deep Learning with PyTorch,Books,75.00,1,2023-07-22,CUST-122,5.0,Charlotte, NC
1499,HK-005,Smart Thermostat,Home & Kitchen,199.00,1,2023-07-25,CUST-123,4.8,Nashville, TN
1500,HB-005,Anti-Aging Cream,Health & Beauty,45.00,1,2023-07-28,CUST-124,4.6,Orlando, FL
1501,ELEC-005,Portable Bluetooth Speaker,Electronics,99.99,1,2023-07-31,CUST-125,4.7,St. Louis, MO
1502,APRL-005,Women's Summer Dress,Apparel,65.50,1,2023-08-03,CUST-126,4.4,Tampa, FL
1503,BOOK-006,SQL for Data Analysis,Books,40.00,1,2023-08-06,CUST-127,4.9,Baltimore, MD
1504,HK-006,Blender Pro,Home & Kitchen,95.00,1,2023-08-09,CUST-128,4.6,Pittsburgh, PA
1505,HB-006,Hair Dryer,Health & Beauty,60.00,1,2023-08-12,CUST-129,4.8,Cincinnati, OH
1506,ELEC-006,Drone with 4K Camera,Electronics,599.00,1,2023-08-15,CUST-130,4.8,Kansas City, MO
1507,APRL-006,Men's Formal Shirt,Apparel,55.00,1,2023-08-18,CUST-131,4.5,Indianapolis, IN
1508,BOOK-007,The Pragmatic Programmer,Books,55.00,1,2023-08-21,CUST-132,5.0,Columbus, OH
1509,HK-007,Coffee Grinder,Home & Kitchen,30.00,1,2023-08-24,CUST-133,4.4,San Antonio, TX
1510,HB-007,Beard Trimmer,Health & Beauty,45.00,1,2023-08-27,CUST-134,4.7,San Jose, CA
1511,ELEC-007,Digital Camera,Electronics,650.00,1,2023-08-30,CUST-135,4.7,Jacksonville, FL
1512,APRL-007,Winter Coat,Apparel,150.00,1,2023-09-02,CUST-136,4.5,Fort Worth, TX
1513,BOOK-001,The Data Scientist's Handbook,Books,45.50,1,2023-09-05,CUST-137,4.8,El Paso, TX
1514,HK-001,Espresso Machine,Home & Kitchen,249.95,1,2023-09-08,CUST-138,4.7,Memphis, TN
1515,HB-001,Organic Face Serum,Health & Beauty,35.75,1,2023-09-11,CUST-139,4.9,Oklahoma City, OK
1516,ELEC-008,Tablet Pro,Electronics,899.00,1,2023-09-14,CUST-140,4.8,Louisville, KY
1517,APRL-008,Leather Belt,Apparel,35.00,2,2023-09-17,CUST-141,4.3,Milwaukee, WI
1518,BOOK-002,Advanced Python Programming,Books,59.99,1,2023-09-20,CUST-142,4.9,Albuquerque, NM
1519,HK-002,Robotic Vacuum Cleaner,Home & Kitchen,399.00,1,2023-09-23,CUST-143,4.3,Tucson, AZ
1520,HB-002,Vitamin C Supplement,Health & Beauty,19.99,4,2023-09-26,CUST-144,4.5,Fresno, CA
1521,ELEC-001,4K Smart TV,Electronics,799.99,1,2023-09-29,CUST-145,4.6,Sacramento, CA
1522,APRL-001,Men's Cotton T-Shirt,Apparel,25.00,12,2023-10-02,CUST-146,4.2,Mesa, AZ
1523,BOOK-003,The Art of Statistics,Books,38.00,2,2023-10-05,CUST-147,4.8,Long Beach, CA
1524,HK-003,Air Fryer XL,Home & Kitchen,129.99,1,2023-10-08,CUST-148,4.7,Colorado Springs, CO
1525,HB-003,Electric Toothbrush,Health & Beauty,79.50,1,2023-10-11,CUST-149,4.9,Virginia Beach, VA
1526,ELEC-002,Wireless Noise-Cancelling Headphones,Electronics,349.00,2,2023-10-14,CUST-150,4.7,Raleigh, NC
1527,APRL-002,Women's Yoga Pants,Apparel,49.99,8,2023-10-17,CUST-151,4.1,Omaha, NE
1528,BOOK-004,Introduction to Machine Learning,Books,65.00,1,2023-10-20,CUST-152,4.9,Oakland, CA
1529,HK-004,Stand Mixer,Home & Kitchen,299.99,1,2023-10-23,CUST-153,5.0,Tulsa, OK
1530,HB-004,Sunscreen SPF 50,Health & Beauty,15.99,6,2023-10-26,CUST-154,4.4,Bakersfield, CA
1531,ELEC-003,Gaming Laptop,Electronics,1499.99,1,2023-10-29,CUST-155,4.9,Wichita, KS
1532,APRL-003,Women's Running Shoes,Apparel,89.95,3,2023-11-01,CUST-156,4.3,Arlington, TX
1533,BOOK-005,Deep Learning with PyTorch,Books,75.00,2,2023-11-04,CUST-157,5.0,New Orleans, LA
1534,HK-005,Smart Thermostat,Home & Kitchen,199.00,1,2023-11-07,CUST-158,4.8,Cleveland, OH
1535,HB-005,Anti-Aging Cream,Health & Beauty,45.00,2,2023-11-10,CUST-159,4.6,Honolulu, HI
1536,ELEC-004,Smartwatch Series 8,Electronics,429.00,6,2023-11-13,CUST-160,4.6,Long Beach, CA
1537,APRL-004,Men's Denim Jacket,Apparel,110.00,2,2023-11-16,CUST-161,4.5,Lexington, KY
1538,BOOK-006,SQL for Data Analysis,Books,40.00,5,2023-11-19,CUST-162,4.9,Corpus Christi, TX
1539,HK-006,Blender Pro,Home & Kitchen,95.00,3,2023-11-22,CUST-163,4.6,Stockton, CA
1540,HB-006,Hair Dryer,Health & Beauty,60.00,1,2023-11-24,CUST-164,4.8,Henderson, NV
1541,ELEC-005,Portable Bluetooth Speaker,Electronics,99.99,8,2023-11-25,CUST-165,4.7,Plano, TX
1542,APRL-005,Women's Summer Dress,Apparel,65.50,5,2023-11-26,CUST-166,4.4,Lincoln, NE
1543,BOOK-007,The Pragmatic Programmer,Books,55.00,2,2023-11-27,CUST-167,5.0,St. Paul, MN
1544,HK-007,Coffee Grinder,Home & Kitchen,30.00,4,2023-11-28,CUST-168,4.4,Jersey City, NJ
1545,HB-007,Beard Trimmer,Health & Beauty,45.00,3,2023-11-29,CUST-169,4.7,Greensboro, NC
1546,ELEC-006,Drone with 4K Camera,Electronics,599.00,3,2023-11-30,CUST-170,4.8,Chandler, AZ
1547,APRL-006,Men's Formal Shirt,Apparel,55.00,6,2023-12-01,CUST-171,4.5,Fort Wayne, IN
1548,BOOK-001,The Data Scientist's Handbook,Books,45.50,6,2023-12-02,CUST-172,4.8,Irvine, CA
1549,HK-001,Espresso Machine,Home & Kitchen,249.95,2,2023-12-03,CUST-173,4.7,Durham, NC
1550,HB-001,Organic Face Serum,Health & Beauty,35.75,5,2023-12-04,CUST-174,4.9,St. Petersburg, FL
1551,ELEC-007,Digital Camera,Electronics,650.00,2,2023-12-05,CUST-175,4.7,Laredo, TX
1552,APRL-007,Winter Coat,Apparel,150.00,3,2023-12-06,CUST-176,4.5,Gilbert, AZ
1553,BOOK-002,Advanced Python Programming,Books,59.99,3,2023-12-07,CUST-177,4.9,Norfolk, VA
1554,HK-002,Robotic Vacuum Cleaner,Home & Kitchen,399.00,1,2023-12-08,CUST-178,4.3,Madison, WI
1555,HB-002,Vitamin C Supplement,Health & Beauty,19.99,12,2023-12-09,CUST-179,4.5,Reno, NV
1556,ELEC-008,Tablet Pro,Electronics,899.00,3,2023-12-10,CUST-180,4
